model	gen	abs_mean	abs95d	abs95u
Kronecker	1	0.0269091	nan	nan
Kronecker	2	0.0419358	nan	nan
Kronecker	3	0.0694860	nan	nan
Kronecker	4	0.1489644	nan	nan
Kronecker	5	0.3346898	nan	nan
Kronecker	6	0.7160604	nan	nan
Kronecker	7	1.3688150	nan	nan
Kronecker	8	1.9728999	nan	nan
Kronecker	9	1.3751907	nan	nan
Kronecker	10	1.0159733	nan	nan
Kronecker	11	0.9726373	nan	nan
Kronecker	12	0.9601600	nan	nan
Kronecker	13	0.9807085	nan	nan
Kronecker	14	0.9669968	nan	nan
Kronecker	15	0.9575992	nan	nan
Kronecker	16	0.9780961	nan	nan
Kronecker	17	0.9661326	nan	nan
Kronecker	18	0.9561062	nan	nan
Kronecker	19	0.9763316	nan	nan
